,Imports (MW),Exports (MW),Net Import/Exports (MW),Power Generated (MW),Ontario Demand (MW),Total Emissions (tonnes),CO2e Intensity (g/kWh),nuclear (%),hydro (%),gas (%),wind (%),biofuel (%),solar (%),nuclear (MW),hydro (MW),gas (MW),wind (MW),biofuel (MW),solar (MW)
2022-10-08 17:00:00-04:00,356.0,1411.0,1055.0,15018.0,13963.0,451.0,30.0,43.9,23.6,10.1,21.6,0.0,0.8,6597.0,3541.0,1515.0,3238.0,0.0,127.0
2022-10-08 18:00:00-04:00,37.0,1257.0,1220.0,15588.0,14368.0,497.0,32.0,42.3,23.5,11.6,22.1,0.0,0.5,6595.0,3663.0,1806.0,3446.0,0.0,78.0
2022-10-08 19:00:00-04:00,199.0,1074.0,875.0,15534.0,14659.0,498.0,32.0,42.4,25.9,11.6,20.0,0.0,0.1,6590.0,4019.0,1808.0,3103.0,2.0,12.0
2022-10-08 21:00:00-04:00,187.0,1468.0,1281.0,15866.0,14585.0,514.0,32.0,41.5,26.9,11.7,19.9,0.0,0.0,6587.0,4271.0,1849.0,3158.0,0.0,1.0
2022-10-08 23:00:00-04:00,172.0,1736.0,1564.0,14942.0,13378.0,264.0,18.0,44.1,25.8,8.1,22.0,0.0,0.0,6586.0,3859.0,1208.0,3289.0,0.0,0.0
2022-10-09 00:00:00-04:00,270.0,1709.0,1439.0,14094.0,12655.0,171.0,12.0,46.7,27.7,3.6,22.0,0.0,0.0,6587.0,3898.0,513.0,3096.0,0.0,0.0
2022-10-09 01:00:00-04:00,90.0,1689.0,1599.0,13721.0,12122.0,147.0,11.0,48.0,28.2,1.8,22.1,0.0,0.0,6584.0,3868.0,242.0,3027.0,0.0,0.0
2022-10-09 02:00:00-04:00,537.0,1985.0,1448.0,13210.0,11762.0,94.0,7.0,49.9,26.3,1.1,22.7,0.0,0.0,6588.0,3473.0,151.0,2998.0,0.0,0.0
2022-10-09 03:00:00-04:00,67.0,1692.0,1625.0,13129.0,11504.0,90.0,7.0,50.2,24.8,1.1,23.9,0.0,0.0,6591.0,3259.0,144.0,3135.0,0.0,0.0
2022-10-09 04:00:00-04:00,184.0,1848.0,1664.0,13086.0,11422.0,90.0,7.0,50.4,24.4,1.1,24.1,0.0,0.0,6594.0,3192.0,144.0,3156.0,0.0,0.0
2022-10-09 05:00:00-04:00,175.0,2069.0,1894.0,13240.0,11346.0,132.0,10.0,49.8,25.2,1.9,23.1,0.0,0.0,6597.0,3343.0,245.0,3055.0,0.0,0.0
2022-10-09 06:00:00-04:00,325.0,2162.0,1837.0,13386.0,11549.0,228.0,17.0,49.3,26.2,4.1,20.5,0.0,0.0,6598.0,3501.0,547.0,2740.0,0.0,0.0
2022-10-09 07:00:00-04:00,496.0,2169.0,1673.0,13508.0,11835.0,343.0,25.0,48.9,26.5,7.1,17.5,0.0,0.0,6601.0,3584.0,958.0,2365.0,0.0,0.0
2022-10-09 08:00:00-04:00,391.0,1774.0,1383.0,13824.0,12441.0,435.0,31.0,47.8,28.0,9.5,14.6,0.0,0.0,6602.0,3875.0,1318.0,2024.0,0.0,5.0
2022-10-09 09:00:00-04:00,37.0,1466.0,1429.0,14597.0,13168.0,653.0,45.0,45.2,30.6,12.9,10.8,0.0,0.4,6602.0,4473.0,1888.0,1575.0,0.0,59.0
2022-10-09 10:00:00-04:00,184.0,1432.0,1248.0,14878.0,13630.0,899.0,60.0,44.4,30.1,16.5,8.0,0.0,1.0,6608.0,4484.0,2452.0,1183.0,0.0,151.0
2022-10-09 11:00:00-04:00,289.0,1431.0,1142.0,14761.0,13619.0,916.0,62.0,44.8,29.8,16.8,6.9,0.0,1.7,6608.0,4403.0,2476.0,1019.0,3.0,252.0
2022-10-09 12:00:00-04:00,443.0,1223.0,780.0,14090.0,13310.0,654.0,46.0,46.9,30.8,12.9,7.3,0.0,2.1,6609.0,4336.0,1824.0,1023.0,0.0,298.0
2022-10-09 13:00:00-04:00,920.0,1047.0,127.0,13480.0,13353.0,495.0,37.0,49.1,30.4,10.9,7.3,0.0,2.3,6613.0,4100.0,1471.0,982.0,0.0,314.0
2022-10-09 14:00:00-04:00,1143.0,1376.0,233.0,13505.0,13272.0,486.0,36.0,49.0,27.1,10.7,11.0,0.0,2.2,6613.0,3663.0,1440.0,1491.0,0.0,298.0
2022-10-09 15:00:00-04:00,1230.0,1381.0,151.0,13364.0,13213.0,419.0,31.0,49.5,27.7,9.5,11.4,0.0,1.9,6615.0,3703.0,1270.0,1523.0,0.0,253.0
2022-10-09 16:00:00-04:00,1230.0,1541.0,311.0,13742.0,13431.0,427.0,31.0,48.2,27.6,9.4,13.4,0.0,1.5,6618.0,3792.0,1285.0,1836.0,0.0,211.0
2022-10-09 17:00:00-04:00,1224.0,1299.0,75.0,13966.0,13891.0,488.0,35.0,47.4,29.4,10.3,12.0,0.0,0.9,6618.0,4110.0,1433.0,1676.0,0.0,129.0
2022-10-09 18:00:00-04:00,805.0,1160.0,355.0,14660.0,14305.0,677.0,46.0,45.1,32.0,12.7,9.8,0.0,0.4,6617.0,4688.0,1869.0,1431.0,0.0,55.0
2022-10-09 19:00:00-04:00,1210.0,1048.0,-162.0,14283.0,14445.0,607.0,43.0,46.3,33.3,11.9,8.4,0.0,0.0,6620.0,4752.0,1702.0,1205.0,0.0,4.0
2022-10-09 21:00:00-04:00,1554.0,1165.0,-389.0,13894.0,14283.0,572.0,41.0,47.6,33.4,11.6,7.3,0.0,0.0,6619.0,4647.0,1612.0,1016.0,0.0,0.0
2022-10-09 23:00:00-04:00,1370.0,1836.0,466.0,13782.0,13316.0,673.0,49.0,48.0,32.1,13.5,6.3,0.0,0.0,6621.0,4430.0,1867.0,863.0,1.0,0.0
2022-10-10 01:00:00-04:00,1343.0,1677.0,334.0,12507.0,12173.0,488.0,39.0,53.0,31.5,10.7,4.9,0.0,0.0,6626.0,3934.0,1338.0,609.0,0.0,0.0
2022-10-10 02:00:00-04:00,1080.0,1471.0,391.0,12115.0,11724.0,472.0,39.0,54.7,31.5,9.4,4.3,0.0,0.0,6627.0,3822.0,1140.0,526.0,0.0,0.0
2022-10-10 03:00:00-04:00,1092.0,1481.0,389.0,12005.0,11616.0,473.0,39.0,55.2,29.7,10.8,4.3,0.0,0.0,6626.0,3560.0,1297.0,522.0,0.0,0.0
2022-10-10 04:00:00-04:00,853.0,1689.0,836.0,12226.0,11390.0,472.0,39.0,54.2,30.1,11.6,4.1,0.0,0.0,6628.0,3679.0,1413.0,506.0,0.0,0.0
2022-10-10 05:00:00-04:00,820.0,1609.0,789.0,12179.0,11390.0,474.0,39.0,54.4,30.3,11.6,3.7,0.0,0.0,6628.0,3687.0,1414.0,450.0,0.0,0.0
2022-10-10 06:00:00-04:00,335.0,1100.0,765.0,12299.0,11534.0,479.0,39.0,53.9,31.8,11.6,2.7,0.0,0.0,6627.0,3909.0,1429.0,334.0,0.0,0.0
2022-10-10 07:00:00-04:00,872.0,1388.0,516.0,12596.0,12080.0,594.0,47.0,52.6,31.4,13.7,2.3,0.0,0.0,6629.0,3960.0,1720.0,287.0,0.0,0.0
2022-10-10 08:00:00-04:00,453.0,1127.0,674.0,13208.0,12534.0,698.0,53.0,50.2,32.4,15.1,2.3,0.0,0.0,6633.0,4280.0,1990.0,301.0,0.0,4.0
2022-10-10 09:00:00-04:00,457.0,945.0,488.0,13332.0,12844.0,741.0,56.0,49.7,32.0,15.9,1.8,0.0,0.6,6629.0,4269.0,2120.0,235.0,0.0,79.0
2022-10-10 10:00:00-04:00,549.0,932.0,383.0,13434.0,13051.0,689.0,51.0,49.3,32.7,15.0,1.4,0.0,1.6,6626.0,4389.0,2017.0,190.0,0.0,212.0
2022-10-10 11:00:00-04:00,760.0,813.0,53.0,12808.0,12755.0,488.0,38.0,51.8,31.8,12.6,1.3,0.0,2.6,6629.0,4071.0,1611.0,165.0,0.0,332.0
2022-10-10 12:00:00-04:00,678.0,813.0,135.0,12789.0,12654.0,477.0,37.0,51.8,29.7,13.9,1.8,0.0,2.7,6626.0,3803.0,1773.0,236.0,0.0,351.0
2022-10-10 13:00:00-04:00,564.0,896.0,332.0,13078.0,12746.0,485.0,37.0,50.7,30.9,13.6,2.0,0.0,2.7,6628.0,4043.0,1783.0,266.0,0.0,358.0
2022-10-10 14:00:00-04:00,486.0,825.0,339.0,12907.0,12568.0,441.0,34.0,51.4,32.0,11.3,2.2,0.0,3.2,6634.0,4125.0,1460.0,281.0,0.0,407.0
2022-10-10 15:00:00-04:00,551.0,851.0,300.0,12819.0,12519.0,514.0,40.0,51.7,30.9,11.8,2.5,0.0,3.0,6633.0,3967.0,1515.0,322.0,0.0,382.0
2022-10-10 16:00:00-04:00,806.0,859.0,53.0,12656.0,12603.0,579.0,46.0,52.4,30.5,14.1,0.9,0.0,2.1,6632.0,3858.0,1783.0,112.0,0.0,271.0
2022-10-10 17:00:00-04:00,601.0,612.0,11.0,13172.0,13161.0,648.0,49.0,50.3,29.5,16.4,2.1,0.0,1.6,6632.0,3892.0,2164.0,276.0,0.0,208.0
2022-10-10 18:00:00-04:00,686.0,920.0,234.0,14106.0,13872.0,711.0,50.0,47.0,32.9,16.5,2.8,0.0,0.9,6627.0,4643.0,2323.0,390.0,0.0,123.0
2022-10-10 19:00:00-04:00,989.0,1031.0,42.0,14565.0,14523.0,839.0,58.0,45.5,34.1,17.9,2.3,0.0,0.2,6626.0,4971.0,2610.0,336.0,0.0,22.0
2022-10-10 21:00:00-04:00,1248.0,786.0,-462.0,14200.0,14662.0,689.0,48.0,46.7,34.5,15.7,3.1,0.0,0.0,6629.0,4898.0,2236.0,437.0,0.0,0.0
2022-10-10 23:00:00-04:00,1330.0,825.0,-505.0,12828.0,13333.0,439.0,34.0,51.7,32.4,10.8,5.0,0.0,0.0,6633.0,4160.0,1389.0,646.0,0.0,0.0
2022-10-11 01:00:00-04:00,1229.0,834.0,-395.0,11654.0,12049.0,408.0,35.0,56.9,26.8,8.7,7.5,0.0,0.0,6635.0,3127.0,1017.0,875.0,0.0,0.0
2022-10-11 02:00:00-04:00,323.0,728.0,405.0,12083.0,11678.0,339.0,28.0,54.9,26.1,6.3,12.6,0.0,0.0,6633.0,3155.0,767.0,1528.0,0.0,0.0
2022-10-11 03:00:00-04:00,9.0,814.0,805.0,12372.0,11567.0,256.0,21.0,53.6,26.8,4.5,15.1,0.0,0.0,6633.0,3313.0,562.0,1864.0,0.0,0.0
2022-10-11 04:00:00-04:00,84.0,1246.0,1162.0,12677.0,11515.0,262.0,21.0,52.3,26.3,4.5,16.8,0.0,0.0,6631.0,3337.0,576.0,2133.0,0.0,0.0
2022-10-11 05:00:00-04:00,84.0,1395.0,1311.0,12909.0,11598.0,343.0,27.0,51.4,25.3,6.0,17.4,0.0,0.0,6631.0,3265.0,773.0,2240.0,0.0,0.0
2022-10-11 06:00:00-04:00,352.0,963.0,611.0,12894.0,12283.0,433.0,34.0,51.4,23.5,7.7,17.3,0.0,0.0,6629.0,3030.0,999.0,2236.0,0.0,0.0
2022-10-11 07:00:00-04:00,850.0,859.0,9.0,13600.0,13591.0,577.0,42.0,48.8,25.2,9.7,16.3,0.0,0.0,6630.0,3428.0,1315.0,2223.0,4.0,0.0
2022-10-11 08:00:00-04:00,386.0,713.0,327.0,15099.0,14772.0,782.0,52.0,43.9,28.0,12.3,15.7,0.1,0.0,6626.0,4226.0,1859.0,2370.0,11.0,7.0
2022-10-11 09:00:00-04:00,476.0,726.0,250.0,15186.0,14936.0,764.0,50.0,43.6,28.3,12.5,14.9,0.1,0.6,6623.0,4298.0,1898.0,2257.0,20.0,90.0
2022-10-11 10:00:00-04:00,292.0,769.0,477.0,15071.0,14594.0,778.0,52.0,44.0,29.1,13.7,11.6,0.1,1.5,6627.0,4393.0,2066.0,1749.0,10.0,226.0
2022-10-11 11:00:00-04:00,187.0,903.0,716.0,14930.0,14214.0,745.0,50.0,44.4,28.6,13.5,11.3,0.0,2.2,6628.0,4270.0,2014.0,1690.0,6.0,322.0
2022-10-11 12:00:00-04:00,223.0,768.0,545.0,14487.0,13942.0,576.0,40.0,45.7,28.3,11.2,12.2,0.0,2.6,6626.0,4095.0,1618.0,1767.0,7.0,374.0
2022-10-11 13:00:00-04:00,140.0,768.0,628.0,14465.0,13837.0,582.0,40.0,45.8,27.7,11.3,12.5,0.1,2.7,6623.0,4006.0,1631.0,1803.0,12.0,390.0
2022-10-11 14:00:00-04:00,87.0,648.0,561.0,14496.0,13935.0,580.0,40.0,45.7,26.8,11.2,13.5,0.1,2.7,6625.0,3883.0,1626.0,1956.0,16.0,390.0
2022-10-11 15:00:00-04:00,137.0,813.0,676.0,14565.0,13889.0,572.0,39.0,45.5,26.0,11.1,14.8,0.0,2.6,6628.0,3787.0,1613.0,2160.0,1.0,376.0
2022-10-11 16:00:00-04:00,66.0,804.0,738.0,14907.0,14169.0,572.0,38.0,44.4,26.5,10.8,16.0,0.0,2.2,6626.0,3951.0,1614.0,2387.0,0.0,329.0
2022-10-11 17:00:00-04:00,780.0,818.0,38.0,14656.0,14618.0,571.0,39.0,45.2,26.1,11.0,16.2,0.0,1.5,6628.0,3824.0,1609.0,2380.0,0.0,215.0
2022-10-11 18:00:00-04:00,1230.0,607.0,-623.0,14735.0,15358.0,569.0,39.0,45.0,27.1,10.9,16.3,0.0,0.7,6629.0,3990.0,1607.0,2402.0,0.0,107.0
2022-10-11 19:00:00-04:00,1080.0,813.0,-267.0,15489.0,15756.0,590.0,38.0,42.8,30.9,10.7,15.6,0.0,0.1,6625.0,4788.0,1655.0,2412.0,0.0,9.0
2022-10-11 21:00:00-04:00,1145.0,736.0,-409.0,15099.0,15508.0,566.0,38.0,43.9,27.7,9.2,19.2,0.0,0.0,6627.0,4184.0,1385.0,2903.0,0.0,0.0
2022-10-11 23:00:00-04:00,1229.0,1781.0,552.0,14464.0,13912.0,331.0,23.0,45.8,25.8,4.9,23.4,0.0,0.0,6625.0,3738.0,714.0,3387.0,0.0,0.0
2022-10-12 00:00:00-04:00,709.0,1672.0,963.0,13924.0,12961.0,124.0,9.0,47.6,26.1,1.6,24.7,0.0,0.0,6624.0,3640.0,224.0,3436.0,0.0,0.0
2022-10-12 01:00:00-04:00,28.0,1691.0,1663.0,13809.0,12146.0,92.0,7.0,47.9,26.2,1.1,24.8,0.0,0.0,6621.0,3614.0,147.0,3427.0,0.0,0.0
2022-10-12 02:00:00-04:00,111.0,1870.0,1759.0,13526.0,11767.0,92.0,7.0,49.0,27.2,1.1,22.7,0.0,0.0,6625.0,3681.0,147.0,3073.0,0.0,0.0
2022-10-12 03:00:00-04:00,111.0,1768.0,1657.0,13291.0,11634.0,92.0,7.0,49.8,27.4,1.1,21.6,0.0,0.0,6625.0,3643.0,147.0,2876.0,0.0,0.0
2022-10-12 04:00:00-04:00,112.0,1539.0,1427.0,12966.0,11539.0,93.0,7.0,51.1,27.2,1.2,20.6,0.0,0.0,6626.0,3522.0,150.0,2668.0,0.0,0.0
2022-10-12 05:00:00-04:00,37.0,1572.0,1535.0,13187.0,11652.0,155.0,12.0,50.3,28.3,2.8,18.7,0.0,0.0,6630.0,3731.0,363.0,2463.0,0.0,0.0
2022-10-12 06:00:00-04:00,112.0,1000.0,888.0,13147.0,12259.0,209.0,16.0,50.5,25.7,4.9,18.9,0.0,0.0,6633.0,3384.0,639.0,2491.0,0.0,0.0
2022-10-12 07:00:00-04:00,310.0,654.0,344.0,13647.0,13303.0,309.0,23.0,48.6,26.2,7.3,17.9,0.0,0.0,6633.0,3575.0,998.0,2441.0,0.0,0.0
2022-10-12 08:00:00-04:00,100.0,505.0,405.0,14828.0,14423.0,438.0,30.0,44.7,26.6,8.7,20.0,0.0,0.0,6631.0,3946.0,1288.0,2959.0,0.0,4.0
2022-10-12 09:00:00-04:00,379.0,505.0,126.0,14974.0,14848.0,448.0,30.0,44.3,26.8,8.7,19.9,0.0,0.2,6632.0,4020.0,1309.0,2983.0,1.0,29.0
2022-10-12 10:00:00-04:00,406.0,653.0,247.0,15142.0,14895.0,450.0,30.0,43.8,27.3,8.7,19.7,0.0,0.6,6635.0,4128.0,1312.0,2982.0,0.0,85.0
2022-10-12 11:00:00-04:00,418.0,741.0,323.0,15183.0,14860.0,446.0,29.0,43.7,27.4,8.6,19.3,0.0,1.0,6633.0,4158.0,1304.0,2935.0,0.0,153.0
2022-10-12 12:00:00-04:00,730.0,922.0,192.0,15112.0,14920.0,464.0,31.0,43.9,26.8,8.9,19.1,0.0,1.3,6634.0,4043.0,1342.0,2889.0,0.0,204.0
2022-10-12 13:00:00-04:00,1129.0,916.0,-213.0,14738.0,14951.0,446.0,30.0,45.0,24.3,8.8,20.3,0.0,1.6,6631.0,3579.0,1303.0,2987.0,1.0,237.0
2022-10-12 14:00:00-04:00,1091.0,928.0,-163.0,14876.0,15039.0,445.0,30.0,44.6,23.6,8.8,21.7,0.0,1.4,6631.0,3510.0,1302.0,3226.0,0.0,207.0
2022-10-12 15:00:00-04:00,816.0,793.0,-23.0,14819.0,14842.0,370.0,25.0,44.7,22.8,7.5,24.0,0.0,0.9,6631.0,3382.0,1107.0,3561.0,2.0,136.0
2022-10-12 16:00:00-04:00,899.0,862.0,-37.0,14935.0,14972.0,330.0,22.0,44.4,24.9,6.6,23.5,0.0,0.6,6632.0,3720.0,987.0,3505.0,1.0,90.0
2022-10-12 17:00:00-04:00,746.0,879.0,133.0,15432.0,15299.0,416.0,27.0,43.0,25.2,6.3,25.0,0.0,0.5,6631.0,3892.0,970.0,3856.0,0.0,83.0
2022-10-12 18:00:00-04:00,921.0,972.0,51.0,15737.0,15686.0,456.0,29.0,42.1,26.1,6.4,25.1,0.0,0.2,6627.0,4111.0,1006.0,3955.0,1.0,37.0
2022-10-12 19:00:00-04:00,985.0,1089.0,104.0,15887.0,15783.0,453.0,29.0,41.7,27.2,6.3,24.8,0.0,0.0,6628.0,4317.0,1001.0,3939.0,0.0,2.0
2022-10-12 21:00:00-04:00,918.0,1072.0,154.0,15826.0,15672.0,454.0,29.0,41.9,27.5,6.3,24.3,0.0,0.0,6627.0,4354.0,1002.0,3843.0,0.0,0.0
2022-10-12 23:00:00-04:00,928.0,634.0,-294.0,13707.0,14001.0,401.0,29.0,42.4,29.4,6.4,21.8,0.0,0.0,5817.0,4029.0,874.0,2987.0,0.0,0.0
2022-10-13 01:00:00-04:00,878.0,1054.0,176.0,12660.0,12484.0,308.0,24.0,45.9,33.1,4.7,16.4,0.0,0.0,5814.0,4187.0,589.0,2070.0,0.0,0.0
2022-10-13 02:00:00-04:00,621.0,583.0,-38.0,12038.0,12076.0,281.0,23.0,48.3,31.2,4.8,15.7,0.0,0.0,5818.0,3750.0,576.0,1894.0,0.0,0.0
2022-10-13 03:00:00-04:00,541.0,615.0,74.0,11895.0,11821.0,297.0,25.0,49.0,31.4,5.2,14.4,0.0,0.0,5824.0,3740.0,616.0,1715.0,0.0,0.0
2022-10-13 04:00:00-04:00,589.0,476.0,-113.0,11772.0,11885.0,348.0,30.0,49.5,32.6,6.3,11.6,0.0,0.0,5824.0,3842.0,741.0,1365.0,0.0,0.0
2022-10-13 05:00:00-04:00,887.0,1052.0,165.0,12011.0,11846.0,491.0,41.0,48.5,31.9,9.5,10.2,0.0,0.0,5821.0,3827.0,1142.0,1221.0,0.0,0.0
2022-10-13 06:00:00-04:00,1547.0,987.0,-560.0,11936.0,12496.0,553.0,46.0,48.8,28.8,12.1,10.3,0.0,0.0,5821.0,3440.0,1445.0,1230.0,0.0,0.0
2022-10-13 07:00:00-04:00,1786.0,627.0,-1159.0,12315.0,13474.0,570.0,46.0,47.3,31.8,13.1,7.9,0.0,0.0,5822.0,3912.0,1610.0,969.0,2.0,0.0
2022-10-13 08:00:00-04:00,1797.0,596.0,-1201.0,13576.0,14777.0,745.0,55.0,42.9,34.0,15.0,8.1,0.0,0.0,5822.0,4620.0,2040.0,1094.0,0.0,0.0
2022-10-13 09:00:00-04:00,1800.0,412.0,-1388.0,14051.0,15439.0,927.0,66.0,41.4,33.2,17.8,7.6,0.0,0.0,5820.0,4662.0,2497.0,1067.0,0.0,5.0
2022-10-13 10:00:00-04:00,1880.0,261.0,-1619.0,13944.0,15563.0,863.0,62.0,41.7,31.7,16.2,10.3,0.0,0.1,5821.0,4416.0,2258.0,1433.0,0.0,16.0
2022-10-13 11:00:00-04:00,1977.0,190.0,-1787.0,13946.0,15733.0,887.0,64.0,41.7,29.7,16.8,11.5,0.0,0.2,5819.0,4148.0,2340.0,1610.0,0.0,29.0
2022-10-13 12:00:00-04:00,2185.0,234.0,-1951.0,13912.0,15863.0,813.0,58.0,41.8,28.8,16.0,12.9,0.0,0.5,5820.0,4003.0,2222.0,1797.0,0.0,70.0
2022-10-13 13:00:00-04:00,2225.0,357.0,-1868.0,13539.0,15407.0,631.0,47.0,43.0,28.6,13.0,14.6,0.0,0.8,5821.0,3873.0,1761.0,1973.0,0.0,111.0
2022-10-13 14:00:00-04:00,1994.0,456.0,-1538.0,13698.0,15236.0,638.0,47.0,42.5,26.0,12.9,17.6,0.0,1.0,5822.0,3568.0,1768.0,2406.0,0.0,134.0
2022-10-13 15:00:00-04:00,1650.0,577.0,-1073.0,13803.0,14876.0,748.0,54.0,42.2,25.0,14.5,17.4,0.0,0.9,5822.0,3448.0,2008.0,2400.0,0.0,125.0
2022-10-13 16:00:00-04:00,1207.0,787.0,-420.0,14507.0,14927.0,784.0,54.0,40.1,26.7,14.8,17.1,0.0,1.3,5820.0,3870.0,2141.0,2487.0,2.0,187.0
2022-10-13 17:00:00-04:00,1676.0,732.0,-944.0,14391.0,15335.0,833.0,58.0,40.5,26.7,16.4,15.6,0.0,0.8,5824.0,3848.0,2353.0,2250.0,0.0,116.0
